end_date,营收得分,利润得分,费用得分,周转得分,现金得分,净资产得分,总资产得分,市净率得分,市盈率得分,总分,code,name
20190930,0,0,9.0,10,0,0,0,8,10,37.0,300222.SZ,科大智能
20191231,0,0,10.0,10,0,0,0,9,10,39.0,300222.SZ,科大智能
20200331,0,0,10.0,0,0,0,0,6,0,16.0,300222.SZ,科大智能
20200630,0,0,0.0,0,0,0,0,5,0,5.0,300222.SZ,科大智能
20200930,0,10,0.0,10,0,0,0,2,0,22.0,300222.SZ,科大智能
20170630,10,10,0.0,0,0,0,0,3,0,23.0,300223.SZ,北京君正
20170930,10,10,0.0,0,0,0,0,3,0,23.0,300223.SZ,北京君正
20171231,10,10,5.0,10,0,0,0,3,0,38.0,300223.SZ,北京君正
20180331,3,1,9.0,0,0,0,0,3,0,16.0,300223.SZ,北京君正
20180630,10,10,0.0,0,0,0,0,3,0,23.0,300223.SZ,北京君正
20180930,10,10,0.0,10,0,0,0,3,0,33.0,300223.SZ,北京君正
20181231,10,10,7.0,10,0,0,0,3,0,40.0,300223.SZ,北京君正
20190331,10,0,10.0,0,0,0,0,3,0,23.0,300223.SZ,北京君正
20190630,10,10,0.0,6,2,0,2,3,0,33.0,300223.SZ,北京君正
20190930,10,10,0.0,10,0,0,5,0,0,35.0,300223.SZ,北京君正
20191231,10,10,10.0,10,0,0,0,0,3,43.0,300223.SZ,北京君正
20200331,10,10,9.0,0,0,0,0,0,5,34.0,300223.SZ,北京君正
20200630,10,0,0.0,0,0,0,0,0,0,10.0,300223.SZ,北京君正
20200930,10,0,0.0,10,0,0,0,2,0,22.0,300223.SZ,北京君正
20201231,10,4,3.0,10,10,0,0,0,10,47.0,300223.SZ,北京君正
20170630,0,0,0.0,0,0,0,0,6,0,6.0,300224.SZ,正海磁材
20170930,0,0,0.0,0,0,0,0,6,0,6.0,300224.SZ,正海磁材
20171231,0,0,0.0,10,10,0,0,6,0,26.0,300224.SZ,正海磁材
20180331,10,10,7.0,0,10,0,0,6,0,43.0,300224.SZ,正海磁材
20180630,10,10,0.0,0,4,0,0,6,0,30.0,300224.SZ,正海磁材
20180930,10,10,1.0,10,10,0,0,6,0,47.0,300224.SZ,正海磁材
20181231,10,0,5.0,10,10,0,0,6,0,41.0,300224.SZ,正海磁材
20190331,10,0,7.0,0,0,0,0,6,0,23.0,300224.SZ,正海磁材
20190630,0,10,3.0,0,0,0,0,6,0,19.0,300224.SZ,正海磁材
20190930,3,10,3.0,10,0,0,0,7,0,33.0,300224.SZ,正海磁材
20191231,2,10,7.0,10,0,0,0,5,0,34.0,300224.SZ,正海磁材
20200331,0,10,10.0,0,10,0,0,6,9,45.0,300224.SZ,正海磁材
20200630,0,3,5.0,0,10,0,0,5,8,31.0,300224.SZ,正海磁材
20200930,2,8,3.0,10,10,0,0,5,0,38.0,300224.SZ,正海磁材
20201231,4,10,5.0,10,10,0,0,2,0,41.0,300224.SZ,正海磁材
20170630,0,0,0.0,0,0,0,0,0,0,0.0,300225.SZ,金力泰
20170930,0,0,0.0,0,0,0,0,0,0,0.0,300225.SZ,金力泰
20171231,0,0,5.0,10,10,0,0,0,0,25.0,300225.SZ,金力泰
20180331,0,0,3.0,0,7,0,0,0,0,10.0,300225.SZ,金力泰
20180630,0,0,5.0,0,0,0,0,0,0,5.0,300225.SZ,金力泰
20180930,0,0,7.0,10,0,0,0,0,0,17.0,300225.SZ,金力泰
20181231,0,0,5.0,10,0,0,0,0,0,15.0,300225.SZ,金力泰
20190331,0,0,9.0,0,0,0,0,0,0,9.0,300225.SZ,金力泰
20190630,0,10,5.0,0,0,0,0,0,0,15.0,300225.SZ,金力泰
20190930,0,10,5.0,10,0,0,0,6,7,38.0,300225.SZ,金力泰
20191231,0,10,5.0,10,0,0,0,5,10,40.0,300225.SZ,金力泰
20200331,0,0,10.0,0,10,0,0,6,7,33.0,300225.SZ,金力泰
20200630,0,0,5.0,0,10,0,0,4,0,19.0,300225.SZ,金力泰
20200930,1,10,1.0,10,4,0,5,0,0,31.0,300225.SZ,金力泰
20170630,10,10,0.0,0,0,0,0,0,0,20.0,300226.SZ,上海钢联
20170930,10,10,0.0,0,0,0,0,0,0,20.0,300226.SZ,上海钢联
20171231,10,10,5.0,10,0,0,0,0,0,35.0,300226.SZ,上海钢联
20180331,10,10,5.0,0,0,0,0,0,0,25.0,300226.SZ,上海钢联
20180630,10,10,5.0,0,0,4,0,0,0,29.0,300226.SZ,上海钢联
20180930,10,10,5.0,10,0,5,0,0,0,40.0,300226.SZ,上海钢联
20181231,10,10,5.0,10,0,4,0,0,0,39.0,300226.SZ,上海钢联
20190331,10,10,5.0,0,0,3,0,0,0,28.0,300226.SZ,上海钢联
20190630,6,10,5.0,0,0,9,0,0,0,30.0,300226.SZ,上海钢联
20190930,7,10,5.0,0,0,9,0,0,1,32.0,300226.SZ,上海钢联
20191231,10,10,5.0,10,0,7,0,0,0,42.0,300226.SZ,上海钢联
20200331,0,10,7.0,0,0,2,0,0,0,19.0,300226.SZ,上海钢联
20200630,0,9,5.0,0,0,6,0,0,0,20.0,300226.SZ,上海钢联
20200930,0,8,5.0,10,0,6,0,0,0,29.0,300226.SZ,上海钢联
20201231,0,10,5.0,10,0,7,0,0,0,32.0,300226.SZ,上海钢联
20170630,10,10,0.0,0,0,0,0,0,0,20.0,300227.SZ,光韵达
20170930,10,10,0.0,0,0,2,9,0,0,31.0,300227.SZ,光韵达
20171231,10,10,3.0,10,0,1,7,0,0,41.0,300227.SZ,光韵达
20180331,10,10,9.0,0,7,0,1,0,0,37.0,300227.SZ,光韵达
20180630,10,10,5.0,0,10,0,3,0,0,38.0,300227.SZ,光韵达
20180930,10,9,0.0,10,10,1,9,0,0,49.0,300227.SZ,光韵达
20181231,8,7,5.0,10,10,0,6,0,0,46.0,300227.SZ,光韵达
20190331,10,0,10.0,0,10,0,0,0,0,30.0,300227.SZ,光韵达
20190630,10,10,3.0,0,10,0,5,0,0,38.0,300227.SZ,光韵达
20190930,10,0,1.0,10,4,0,7,3,10,45.0,300227.SZ,光韵达
20191231,10,2,3.0,10,5,0,5,5,0,40.0,300227.SZ,光韵达
20200331,0,10,7.0,0,10,0,0,5,0,32.0,300227.SZ,光韵达
20200630,7,9,1.0,0,10,0,4,2,0,33.0,300227.SZ,光韵达
20200930,10,10,1.0,10,10,0,8,2,3,54.0,300227.SZ,光韵达
20201231,7,10,3.0,10,0,1,9,3,4,47.0,300227.SZ,光韵达
20170630,10,10,0.0,0,0,0,0,5,0,25.0,300228.SZ,富瑞特装
20170930,10,10,0.0,0,0,0,0,5,0,25.0,300228.SZ,富瑞特装
20171231,10,10,7.0,10,0,0,0,5,0,42.0,300228.SZ,富瑞特装
20180331,0,0,10.0,0,1,0,0,5,0,16.0,300228.SZ,富瑞特装
20180630,0,0,7.0,0,10,0,0,5,0,22.0,300228.SZ,富瑞特装
20180930,0,0,1.0,10,0,0,0,5,0,16.0,300228.SZ,富瑞特装
20181231,0,0,1.0,10,0,0,0,5,0,16.0,300228.SZ,富瑞特装
20190331,10,10,1.0,0,0,0,0,5,0,26.0,300228.SZ,富瑞特装
20190630,10,10,0.0,5,10,0,0,5,0,40.0,300228.SZ,富瑞特装
20190930,10,10,5.0,10,10,0,0,9,9,63.0,300228.SZ,富瑞特装
20191231,4,0,10.0,10,0,0,0,9,10,43.0,300228.SZ,富瑞特装
20200331,0,0,0.0,0,0,0,0,10,0,10.0,300228.SZ,富瑞特装
20200630,0,10,1.0,3,0,0,0,9,0,23.0,300228.SZ,富瑞特装
20200930,3,10,7.0,10,0,0,0,7,0,37.0,300228.SZ,富瑞特装
20201231,10,10,7.0,10,0,0,0,7,0,44.0,300228.SZ,富瑞特装
20170630,10,10,0.0,0,0,0,0,4,0,24.0,300229.SZ,拓尔思
20170930,10,10,0.0,0,0,0,1,4,0,25.0,300229.SZ,拓尔思
20171231,10,10,0.0,10,0,0,8,4,0,42.0,300229.SZ,拓尔思
20180331,10,10,9.0,0,0,0,0,4,0,33.0,300229.SZ,拓尔思
20180630,4,10,10.0,0,0,0,0,4,0,28.0,300229.SZ,拓尔思
20180930,0,10,1.0,10,10,0,0,4,0,35.0,300229.SZ,拓尔思
20181231,0,0,0.0,10,10,0,0,4,0,24.0,300229.SZ,拓尔思
20190331,10,10,0.0,0,10,0,0,4,0,34.0,300229.SZ,拓尔思
20190630,10,10,9.0,0,10,0,0,4,0,43.0,300229.SZ,拓尔思
20190930,10,2,7.0,10,0,0,0,5,9,43.0,300229.SZ,拓尔思
20191231,9,10,0.0,10,0,0,3,5,6,43.0,300229.SZ,拓尔思
20200331,0,0,7.0,0,0,0,0,3,8,18.0,300229.SZ,拓尔思
20200630,0,10,0.0,0,0,0,0,1,8,19.0,300229.SZ,拓尔思
20200930,0,10,1.0,10,0,0,0,2,4,27.0,300229.SZ,拓尔思
20201231,10,10,0.0,10,0,5,10,5,10,60.0,300229.SZ,拓尔思
20210331,6,10,10.0,0,0,0,0,3,9,38.0,300229.SZ,拓尔思
20170630,10,10,0.0,0,0,2,7,5,0,34.0,300230.SZ,永利股份
20170930,10,10,0.0,0,0,1,8,5,0,34.0,300230.SZ,永利股份
20171231,10,10,3.0,10,10,1,8,5,0,57.0,300230.SZ,永利股份
20180331,2,0,7.0,0,10,0,7,5,0,31.0,300230.SZ,永利股份
20180630,10,10,1.0,0,7,5,10,5,0,48.0,300230.SZ,永利股份
20180930,10,10,1.0,10,2,6,10,5,0,54.0,300230.SZ,永利股份
20181231,7,9,5.0,10,3,3,10,5,0,52.0,300230.SZ,永利股份
20190331,8,0,7.0,0,6,0,5,5,0,31.0,300230.SZ,永利股份
20190630,0,0,5.0,0,9,0,7,5,0,26.0,300230.SZ,永利股份
20190930,0,0,5.0,10,10,0,7,10,10,52.0,300230.SZ,永利股份
20191231,0,0,5.0,10,10,0,6,10,10,51.0,300230.SZ,永利股份
20200331,0,0,10.0,0,10,0,0,10,10,40.0,300230.SZ,永利股份
20200630,0,0,3.0,0,10,0,1,10,10,34.0,300230.SZ,永利股份
20200930,0,0,3.0,10,10,0,3,9,10,45.0,300230.SZ,永利股份
20170630,1,0,0.0,0,0,10,10,0,0,21.0,300231.SZ,银信科技
20170930,0,0,0.0,0,0,8,10,0,0,18.0,300231.SZ,银信科技
20171231,0,0,5.0,10,0,8,10,0,0,33.0,300231.SZ,银信科技
20180331,10,0,5.0,0,0,0,4,0,0,19.0,300231.SZ,银信科技
20180630,10,0,1.0,0,0,3,10,0,0,24.0,300231.SZ,银信科技
20180930,10,1,5.0,10,0,3,10,0,0,39.0,300231.SZ,银信科技
20181231,10,0,9.0,10,0,1,8,0,0,38.0,300231.SZ,银信科技
20190331,10,0,5.0,0,0,0,0,0,0,15.0,300231.SZ,银信科技
20190630,5,1,1.0,0,0,1,7,0,0,15.0,300231.SZ,银信科技
20190930,10,3,3.0,10,0,2,9,6,0,43.0,300231.SZ,银信科技
20191231,10,1,7.0,0,0,0,6,5,0,29.0,300231.SZ,银信科技
20200331,9,0,7.0,0,0,0,1,5,0,22.0,300231.SZ,银信科技
20200630,10,5,0.0,3,0,4,8,4,0,34.0,300231.SZ,银信科技
20200930,10,5,3.0,10,0,4,10,4,0,46.0,300231.SZ,银信科技
20201231,10,8,7.0,10,0,2,6,5,3,51.0,300231.SZ,银信科技
20170630,10,10,0.0,0,0,7,10,0,0,37.0,300232.SZ,洲明科技
20170930,10,10,0.0,0,0,8,10,0,0,38.0,300232.SZ,洲明科技
20171231,10,10,5.0,10,0,7,7,0,0,49.0,300232.SZ,洲明科技
20180331,10,0,7.0,0,0,1,4,0,0,22.0,300232.SZ,洲明科技
20180630,10,10,1.0,0,0,10,10,0,0,41.0,300232.SZ,洲明科技
20180930,10,10,3.0,10,0,10,8,0,0,51.0,300232.SZ,洲明科技
20181231,10,10,7.0,10,0,10,9,0,0,56.0,300232.SZ,洲明科技
20190331,10,10,10.0,0,0,4,6,0,0,40.0,300232.SZ,洲明科技
20190630,10,7,3.0,0,0,10,10,0,0,40.0,300232.SZ,洲明科技
20190930,10,9,1.0,10,0,10,9,4,10,63.0,300232.SZ,洲明科技
20191231,10,7,5.0,10,0,10,9,4,8,63.0,300232.SZ,洲明科技
20200331,0,0,10.0,0,0,0,0,6,1,17.0,300232.SZ,洲明科技
20200630,0,0,7.0,0,0,0,0,6,10,23.0,300232.SZ,洲明科技
20200930,0,0,3.0,10,0,0,0,5,10,28.0,300232.SZ,洲明科技
20170630,10,10,0.0,0,0,0,8,7,0,35.0,300233.SZ,金城医药
20170930,10,10,0.0,0,0,0,7,7,0,34.0,300233.SZ,金城医药
20171231,10,10,10.0,10,0,1,9,7,0,57.0,300233.SZ,金城医药
20180331,10,10,10.0,0,0,0,6,7,0,43.0,300233.SZ,金城医药
20180630,10,10,9.0,0,0,0,6,7,0,42.0,300233.SZ,金城医药
20180930,10,10,7.0,10,0,0,6,7,0,50.0,300233.SZ,金城医药
20181231,3,0,7.0,10,1,0,5,7,0,33.0,300233.SZ,金城医药
20190331,0,10,10.0,0,4,0,9,7,0,40.0,300233.SZ,金城医药
20190630,0,10,9.0,0,4,6,10,7,0,46.0,300233.SZ,金城医药
20190930,0,6,7.0,10,0,4,10,8,10,55.0,300233.SZ,金城医药
20191231,0,0,9.0,10,8,0,2,8,10,47.0,300233.SZ,金城医药
20200331,0,0,0.0,0,10,0,7,7,0,24.0,300233.SZ,金城医药
20200630,0,0,9.0,0,10,0,5,5,10,39.0,300233.SZ,金城医药
20200930,0,0,10.0,10,10,0,3,6,10,49.0,300233.SZ,金城医药
20170630,0,0,0.0,0,0,0,0,0,0,0.0,300234.SZ,开尔新材
20170930,0,0,0.0,0,0,0,0,0,0,0.0,300234.SZ,开尔新材
20171231,0,0,0.0,10,0,0,0,0,0,10.0,300234.SZ,开尔新材
20180331,0,9,10.0,0,0,0,0,0,0,19.0,300234.SZ,开尔新材
20180630,0,0,10.0,0,0,0,0,0,0,10.0,300234.SZ,开尔新材
20180930,0,0,10.0,10,10,0,0,0,0,30.0,300234.SZ,开尔新材
20181231,0,0,0.0,10,0,0,0,0,0,10.0,300234.SZ,开尔新材
20190331,10,10,0.0,0,0,0,0,0,0,20.0,300234.SZ,开尔新材
20190630,10,10,0.0,5,0,0,4,0,0,29.0,300234.SZ,开尔新材
20190930,10,10,7.0,10,0,0,5,4,0,46.0,300234.SZ,开尔新材
20191231,10,10,5.0,10,0,0,2,4,10,51.0,300234.SZ,开尔新材
20200331,0,10,10.0,0,0,10,10,1,10,51.0,300234.SZ,开尔新材
20200630,0,10,0.0,0,0,4,10,4,10,38.0,300234.SZ,开尔新材
20200930,0,5,0.0,10,0,0,7,2,10,34.0,300234.SZ,开尔新材
20170630,0,0,0.0,0,0,0,0,1,0,1.0,300235.SZ,方直科技
20170930,0,0,0.0,0,0,0,0,1,0,1.0,300235.SZ,方直科技
20171231,0,0,5.0,10,0,0,0,1,0,16.0,300235.SZ,方直科技
20180331,10,2,0.0,0,0,0,2,1,0,15.0,300235.SZ,方直科技
20180630,10,10,10.0,0,0,0,0,1,0,31.0,300235.SZ,方直科技
20180930,10,10,3.0,10,0,0,0,1,0,34.0,300235.SZ,方直科技
20181231,2,10,5.0,10,0,0,0,1,0,28.0,300235.SZ,方直科技
20190331,1,10,0.0,0,0,0,6,1,0,18.0,300235.SZ,方直科技
20190630,0,10,10.0,0,0,0,0,1,0,21.0,300235.SZ,方直科技
20190930,3,10,0.0,10,0,0,4,5,1,33.0,300235.SZ,方直科技
20191231,0,10,10.0,10,0,0,0,3,8,41.0,300235.SZ,方直科技
20200331,0,0,0.0,0,0,0,6,2,5,13.0,300235.SZ,方直科技
20200630,3,10,10.0,0,0,0,0,2,5,30.0,300235.SZ,方直科技
20200930,0,0,3.0,10,0,0,5,2,0,20.0,300235.SZ,方直科技
20170630,10,10,0.0,0,0,0,1,2,0,23.0,300236.SZ,上海新阳
20170930,10,10,0.0,0,0,0,2,2,0,24.0,300236.SZ,上海新阳
20171231,9,10,7.0,10,9,0,1,2,0,48.0,300236.SZ,上海新阳
20180331,0,0,10.0,0,10,0,0,2,0,22.0,300236.SZ,上海新阳
20180630,4,0,5.0,4,10,0,0,2,0,25.0,300236.SZ,上海新阳
20180930,3,0,3.0,10,0,0,0,2,0,18.0,300236.SZ,上海新阳
20181231,10,0,5.0,10,0,0,0,2,0,27.0,300236.SZ,上海新阳
20190331,10,0,3.0,0,10,0,0,2,0,25.0,300236.SZ,上海新阳
20190630,5,10,5.0,0,0,10,10,2,0,42.0,300236.SZ,上海新阳
20190930,10,10,5.0,10,0,10,10,1,10,66.0,300236.SZ,上海新阳
20191231,10,10,9.0,10,0,5,10,0,10,64.0,300236.SZ,上海新阳
20200331,0,10,5.0,0,0,0,0,0,10,25.0,300236.SZ,上海新阳
20200630,3,0,1.0,0,0,0,0,0,10,14.0,300236.SZ,上海新阳
20200930,2,0,5.0,10,0,0,3,5,0,25.0,300236.SZ,上海新阳
20170630,10,10,0.0,0,0,7,10,0,0,37.0,300237.SZ,美晨生态
20170930,10,10,0.0,0,0,7,10,0,0,37.0,300237.SZ,美晨生态
20171231,10,10,5.0,10,0,10,10,0,0,55.0,300237.SZ,美晨生态
20180331,10,10,10.0,0,0,6,8,0,0,44.0,300237.SZ,美晨生态
20180630,10,10,5.0,0,0,9,10,0,0,44.0,300237.SZ,美晨生态
20180930,0,0,3.0,10,0,5,9,0,0,27.0,300237.SZ,美晨生态
20181231,0,0,9.0,10,0,1,4,0,0,24.0,300237.SZ,美晨生态
20190331,0,0,10.0,0,0,0,3,0,0,13.0,300237.SZ,美晨生态
20190630,0,0,5.0,0,0,0,1,0,0,6.0,300237.SZ,美晨生态
20190930,0,0,1.0,10,0,0,0,9,10,30.0,300237.SZ,美晨生态
20191231,0,0,5.0,10,0,0,0,10,10,35.0,300237.SZ,美晨生态
20200331,0,0,10.0,0,0,0,0,10,10,30.0,300237.SZ,美晨生态
20200630,1,0,0.0,10,0,0,0,10,0,21.0,300237.SZ,美晨生态
20200930,4,0,0.0,10,10,0,0,9,0,33.0,300237.SZ,美晨生态
20170630,10,10,0.0,0,0,0,0,0,0,20.0,300238.SZ,冠昊生物
20170930,10,10,0.0,0,0,0,0,0,0,20.0,300238.SZ,冠昊生物
20171231,10,10,9.0,10,0,0,0,0,0,39.0,300238.SZ,冠昊生物
20180331,0,7,10.0,0,0,0,0,0,0,17.0,300238.SZ,冠昊生物
20180630,0,0,10.0,0,10,0,0,0,0,20.0,300238.SZ,冠昊生物
20180930,0,0,10.0,10,10,0,0,0,0,30.0,300238.SZ,冠昊生物
20181231,0,0,0.0,10,5,0,0,0,0,15.0,300238.SZ,冠昊生物
20190331,10,10,7.0,0,0,0,0,0,0,27.0,300238.SZ,冠昊生物
20190630,1,10,7.0,0,0,0,0,0,0,18.0,300238.SZ,冠昊生物
20190930,0,0,0.0,10,0,0,0,1,0,11.0,300238.SZ,冠昊生物
20191231,0,0,10.0,10,0,0,0,2,10,32.0,300238.SZ,冠昊生物
20200331,0,10,0.0,0,0,0,3,0,0,13.0,300238.SZ,冠昊生物
20200630,0,10,0.0,0,0,0,4,0,0,14.0,300238.SZ,冠昊生物
20200930,0,10,5.0,10,10,0,3,0,0,38.0,300238.SZ,冠昊生物
20201231,0,10,10.0,10,10,0,0,0,0,40.0,300238.SZ,冠昊生物
20210331,10,10,3.0,0,10,0,8,0,5,46.0,300238.SZ,冠昊生物
20170630,0,10,0.0,0,0,0,0,2,0,12.0,300239.SZ,东宝生物
20170930,1,10,0.0,0,0,0,0,2,0,13.0,300239.SZ,东宝生物
20171231,8,10,5.0,10,0,0,0,2,0,35.0,300239.SZ,东宝生物
20180331,10,7,3.0,0,0,0,0,2,0,22.0,300239.SZ,东宝生物
20180630,10,10,3.0,0,0,0,0,2,0,25.0,300239.SZ,东宝生物
20180930,10,10,7.0,10,0,0,0,2,0,39.0,300239.SZ,东宝生物
20181231,10,10,5.0,10,10,0,0,2,0,47.0,300239.SZ,东宝生物
20190331,9,0,3.0,0,10,0,0,2,0,24.0,300239.SZ,东宝生物
20190630,0,0,3.0,0,0,0,0,2,0,5.0,300239.SZ,东宝生物
20190930,0,0,5.0,10,0,0,0,7,0,22.0,300239.SZ,东宝生物
20191231,4,0,5.0,10,0,0,0,6,0,25.0,300239.SZ,东宝生物
20200331,0,0,7.0,0,0,0,0,6,10,23.0,300239.SZ,东宝生物
20200630,0,0,7.0,0,0,0,0,7,10,24.0,300239.SZ,东宝生物
20200930,0,0,5.0,10,10,0,0,4,10,39.0,300239.SZ,东宝生物
20170630,10,10,0.0,0,0,0,4,4,0,28.0,300240.SZ,飞力达
20170930,10,10,0.0,0,0,0,6,4,0,30.0,300240.SZ,飞力达
20171231,10,10,5.0,10,0,0,2,4,0,41.0,300240.SZ,飞力达
20180331,10,0,5.0,0,0,0,4,4,0,23.0,300240.SZ,飞力达
20180630,4,6,3.0,0,0,0,3,4,0,20.0,300240.SZ,飞力达
20180930,3,0,5.0,10,10,0,0,4,0,32.0,300240.SZ,飞力达
20181231,0,0,7.0,10,10,0,0,4,0,31.0,300240.SZ,飞力达
20190331,0,0,5.0,0,10,0,0,4,0,19.0,300240.SZ,飞力达
20190630,0,0,5.0,0,10,0,0,4,0,19.0,300240.SZ,飞力达
20190930,0,0,5.0,10,0,0,0,7,0,22.0,300240.SZ,飞力达
20191231,0,10,5.0,10,9,0,0,7,0,41.0,300240.SZ,飞力达
20200331,0,0,7.0,0,10,0,0,8,10,35.0,300240.SZ,飞力达
20200630,2,0,3.0,3,10,0,0,8,10,36.0,300240.SZ,飞力达
20200930,3,0,5.0,10,10,0,0,7,10,45.0,300240.SZ,飞力达
20170630,10,10,0.0,0,0,0,1,4,0,25.0,300241.SZ,瑞丰光电
20170930,10,10,0.0,0,0,1,4,4,0,29.0,300241.SZ,瑞丰光电
20171231,10,10,5.0,10,10,2,5,4,0,56.0,300241.SZ,瑞丰光电
20180331,0,8,9.0,0,10,0,3,4,0,34.0,300241.SZ,瑞丰光电
20180630,0,10,5.0,0,3,1,4,4,0,27.0,300241.SZ,瑞丰光电
20180930,0,0,5.0,10,0,0,3,4,0,22.0,300241.SZ,瑞丰光电
20181231,0,0,5.0,10,6,0,0,4,0,25.0,300241.SZ,瑞丰光电
20190331,0,0,9.0,0,10,0,0,4,0,23.0,300241.SZ,瑞丰光电
20190630,0,0,5.0,0,10,0,0,4,0,19.0,300241.SZ,瑞丰光电
20190930,0,0,5.0,10,10,0,0,6,10,41.0,300241.SZ,瑞丰光电
20191231,0,0,7.0,10,0,0,0,6,10,33.0,300241.SZ,瑞丰光电
20200331,0,0,7.0,0,0,0,0,7,0,14.0,300241.SZ,瑞丰光电
20200630,0,0,5.0,0,0,0,0,6,0,11.0,300241.SZ,瑞丰光电
20200930,0,0,7.0,10,0,0,0,5,0,22.0,300241.SZ,瑞丰光电
20170630,0,0,0.0,0,0,0,6,6,0,12.0,300242.SZ,佳云科技
20170930,0,0,0.0,0,0,0,6,6,0,12.0,300242.SZ,佳云科技
20171231,0,0,5.0,0,0,0,5,6,0,16.0,300242.SZ,佳云科技
20180331,10,0,5.0,0,0,0,0,6,0,21.0,300242.SZ,佳云科技
20180630,10,0,5.0,0,0,0,0,6,0,21.0,300242.SZ,佳云科技
20180930,10,0,5.0,0,0,0,0,6,0,21.0,300242.SZ,佳云科技
20181231,10,0,5.0,0,0,0,0,6,0,21.0,300242.SZ,佳云科技
20190331,2,5,5.0,0,0,0,7,6,0,25.0,300242.SZ,佳云科技
20190630,0,0,5.0,0,0,0,0,6,0,11.0,300242.SZ,佳云科技
20190930,0,0,5.0,0,10,0,0,7,0,22.0,300242.SZ,佳云科技
20191231,0,10,5.0,0,10,0,0,6,0,31.0,300242.SZ,佳云科技
20200331,10,0,3.0,0,10,0,0,5,10,38.0,300242.SZ,佳云科技
20200630,10,0,5.0,0,10,0,0,2,0,27.0,300242.SZ,佳云科技
20200930,10,0,5.0,0,0,0,0,3,0,18.0,300242.SZ,佳云科技
20201231,10,0,5.0,0,0,0,0,5,0,20.0,300242.SZ,佳云科技
20170630,10,0,0.0,0,0,0,1,1,0,12.0,300243.SZ,瑞丰高材
20170930,10,0,0.0,0,0,0,2,1,0,13.0,300243.SZ,瑞丰高材
20171231,10,10,5.0,10,0,0,1,1,0,37.0,300243.SZ,瑞丰高材
20180331,10,10,5.0,0,0,4,10,1,0,40.0,300243.SZ,瑞丰高材
20180630,10,10,3.0,0,0,10,10,1,0,44.0,300243.SZ,瑞丰高材
20180930,10,10,5.0,10,0,9,10,1,0,55.0,300243.SZ,瑞丰高材
20181231,10,10,9.0,10,0,6,10,1,0,56.0,300243.SZ,瑞丰高材
20190331,5,0,9.0,0,0,4,10,1,0,29.0,300243.SZ,瑞丰高材
20190630,0,0,5.0,0,6,4,10,1,0,26.0,300243.SZ,瑞丰高材
20190930,0,0,3.0,10,10,2,10,5,10,50.0,300243.SZ,瑞丰高材
20191231,0,0,5.0,10,10,2,9,6,10,52.0,300243.SZ,瑞丰高材
20200331,0,0,10.0,0,9,0,3,7,10,39.0,300243.SZ,瑞丰高材
20200630,0,0,7.0,0,3,0,6,5,10,31.0,300243.SZ,瑞丰高材
20200930,0,0,3.0,10,0,2,10,3,10,38.0,300243.SZ,瑞丰高材
20170630,10,10,0.0,0,0,7,10,0,0,37.0,300244.SZ,迪安诊断
20170930,10,10,0.0,0,0,5,10,0,0,35.0,300244.SZ,迪安诊断
20171231,10,10,7.0,10,0,6,10,0,0,53.0,300244.SZ,迪安诊断
20180331,10,0,5.0,0,0,1,6,0,0,22.0,300244.SZ,迪安诊断
20180630,10,7,1.0,0,0,7,10,0,0,35.0,300244.SZ,迪安诊断
20180930,10,7,5.0,10,0,6,10,0,0,48.0,300244.SZ,迪安诊断
20181231,10,6,7.0,10,0,3,10,0,0,46.0,300244.SZ,迪安诊断
20190331,10,10,5.0,0,0,0,6,0,0,31.0,300244.SZ,迪安诊断
20190630,10,10,3.0,0,0,3,10,0,0,36.0,300244.SZ,迪安诊断
20190930,10,6,5.0,10,0,2,10,3,0,46.0,300244.SZ,迪安诊断
20191231,10,0,5.0,10,0,0,8,4,0,37.0,300244.SZ,迪安诊断
20200331,0,0,9.0,0,0,0,0,3,10,22.0,300244.SZ,迪安诊断
20200630,7,10,1.0,0,0,10,10,0,0,38.0,300244.SZ,迪安诊断
20200930,10,10,1.0,10,0,10,10,0,8,59.0,300244.SZ,迪安诊断
20201231,10,10,7.0,10,3,8,10,1,10,69.0,300244.SZ,迪安诊断
20170630,0,1,0.0,0,0,1,8,0,0,10.0,300245.SZ,天玑科技
20170930,0,0,0.0,0,0,0,4,0,0,4.0,300245.SZ,天玑科技
20171231,0,0,3.0,10,0,0,0,0,0,13.0,300245.SZ,天玑科技
20180331,0,10,1.0,0,0,0,0,0,0,11.0,300245.SZ,天玑科技
20180630,0,0,1.0,7,0,0,0,0,0,8.0,300245.SZ,天玑科技
20180930,0,0,7.0,10,0,0,0,0,0,17.0,300245.SZ,天玑科技
20181231,3,5,3.0,10,0,0,0,0,0,21.0,300245.SZ,天玑科技
20190331,0,6,7.0,0,0,0,0,0,0,13.0,300245.SZ,天玑科技
20190630,0,0,5.0,0,0,0,0,0,0,5.0,300245.SZ,天玑科技
20190930,0,0,5.0,10,0,0,0,7,10,32.0,300245.SZ,天玑科技
20191231,4,0,1.0,10,0,0,0,7,10,32.0,300245.SZ,天玑科技
20200331,0,0,10.0,0,0,0,0,8,10,28.0,300245.SZ,天玑科技
20200630,0,0,10.0,0,0,0,0,7,10,27.0,300245.SZ,天玑科技
20200930,0,0,10.0,10,0,0,0,7,10,37.0,300245.SZ,天玑科技
20170630,10,10,0.0,0,0,6,10,0,0,36.0,300246.SZ,宝莱特
